Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,sigma_p,p_minus_alpha,flip_probability,significance
0.5,betweeness,0.1927742919041782,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0928269505901524,0.26972415578412334,1.895147822896343e-05,non-significant
0.5,betweeness,0.1927742919041782,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.021169949661384,-0.0017878212688663547,0.41183357424562006,significant
0.5,betweeness,0.1927742919041782,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0019763566252042,-0.04659208465667056,0.0,significant
0.5,betweeness,0.1927742919041782,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,8.526582607700723e-05,-0.04987847635569924,0.0,significant
0.5,betweeness,0.1927742919041782,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,1.958609258063141e-06,-0.049997549826586496,0.0,significant
0.5,betweeness,0.1927742919041782,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,2.7681434179461543e-08,-0.049999968275084974,0.0,significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.1355758021511073,0.5674416225542249,6.102920622313334e-08,non-significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0931362001148227,0.26811640443062634,2.2668378290496124e-05,non-significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0209363885129329,-0.0035984790168509043,0.3781614049271117,significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0017973181024545,-0.0470737801359339,0.0,significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,6.17262890032825e-05,-0.04992015995516281,0.0,significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,9.014264032447864e-07,-0.04999902308452698,0.0,significant
0.5,betweeness,0.1927742919041782,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,6.016097343984457e-09,-0.04999999432356091,0.0,significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.1356407684078476,0.5672950500946656,6.221535008780451e-08,non-significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0931982563875834,0.2677942072606085,2.3489687448057953e-05,non-significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.0208885713303898,-0.003959317230968547,0.37155167796981825,significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0017617879764394,-0.04716550818714886,0.0,significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,5.754503512649505e-05,-0.04992708393059629,0.0,significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,7.565760929912318e-07,-0.04999920535849521,0.0,significant
0.5,betweeness,0.1927742919041782,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,4.197380099059945e-09,-0.04999999620955766,0.0,significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.1356895177310831,0.5671850808338746,6.31194243610801e-08,non-significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0932448438562176,0.26755241808467256,2.412394078373126e-05,non-significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.020852462244482,-0.0042296535067483446,0.3666242438294993,significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0017352094446918,-0.04723329095576181,0.0,significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,5.452300410024784e-05,-0.04993199008079122,0.0,significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,6.600638920158675e-07,-0.04999932327436354,0.0,significant
0.5,betweeness,0.1927742919041782,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,3.157352144348196e-09,-0.04999999724463083,0.0,significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0320486313301443,0.5707230048851272,8.027770930896697e-123,non-significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0219253536500399,0.2753086154260302,4.434072436865644e-77,non-significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0052375676733345,0.004625044962983091,0.19021702167368304,non-significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0006245273362405,-0.044610035934348057,0.0,significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,4.833998045924408e-05,-0.04961815436391625,0.0,significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,3.0299200878213963e-06,-0.049976703314532994,0.0,significant
0.05,clusteringcoef,0.0460629558710394,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,1.795237290028014e-07,-0.049998605723123285,0.0,significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0322022310910237,0.5692685675117714,2.3573976513920617e-121,non-significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0220707025191747,0.27212564510024434,2.4157855320565852e-74,non-significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0051382445723788,0.0009470687376932352,0.43901934759696215,non-significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0005371917703618,-0.04579829681293176,0.0,significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,3.0795360420926766e-05,-0.04979080975363597,0.0,significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,1.1824789848707917e-06,-0.04999256678775277,0.0,significant
0.05,clusteringcoef,0.0460629558710394,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,3.6069916830782075e-08,-0.049999781106051494,0.0,significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0322793741787528,0.5685389578679418,1.2647647560066397e-120,non-significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0221439841343631,0.2705260061237414,5.3576893257932173e-73,non-significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0050856070356937,-0.0008786171051448702,0.4190093215849504,significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0004938094513558,-0.04633692255886502,0.0,significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,2.358301678407508e-05,-0.04985282819677832,0.0,significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,6.548958951210971e-07,-0.04999634208758953,0.0,significant
0.05,clusteringcoef,0.0460629558710394,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,1.2413637937861382e-08,-0.049999935197014095,0.0,significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0323180308679739,0.5681735658308865,2.92216597550225e-120,non-significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0221807777709423,0.26972415578412334,2.4910928646414983e-72,non-significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0050585088261103,-0.0017878212688663547,0.3511008955479227,significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0004722456874979,-0.04659208465667056,0.0,significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,2.03740651572212e-05,-0.04987847635569924,0.0,significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,4.680049965771202e-07,-0.049997549826586496,0.0,significant
0.05,clusteringcoef,0.0460629558710394,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,6.6144124740939205e-09,-0.049999968275084974,0.0,significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0323955135821296,0.5674416225542249,1.5520207630781276e-119,non-significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0222546722050358,0.26811640443062634,5.249630682767064e-71,non-significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.005002699948443,-0.0035984790168509043,0.23083590871124304,significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0004294648608059,-0.0470737801359339,0.0,significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,1.474934908776392e-05,-0.04992015995516281,0.0,significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,2.1539368254711985e-07,-0.04999902308452698,0.0,significant
0.05,clusteringcoef,0.0460629558710394,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,1.4375320678629719e-09,-0.04999999432356091,0.0,significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0324110371137571,0.5672950500946656,2.165625047178916e-119,non-significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0222695004029529,0.2677942072606085,9.618420712621034e-71,non-significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.0049912741470687,-0.003959317230968547,0.20997595788300327,significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0004209750221943,-0.04716550818714886,0.0,significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,1.3750248476839057e-05,-0.04992708393059629,0.0,significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,1.80782047441582e-07,-0.04999920535849521,0.0,significant
0.05,clusteringcoef,0.0460629558710394,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,1.002953933157654e-09,-0.04999999620955766,0.0,significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0324226856479198,0.5671850808338746,2.7798425276438785e-119,non-significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0222806323671305,0.26755241808467256,1.513378042556795e-70,non-significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0049826459673758,-0.0042296535067483446,0.19510548001262373,significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0004146241456178,-0.04723329095576181,0.0,significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,1.3028141392808728e-05,-0.04993199008079122,0.0,significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,1.5772068790742337e-07,-0.04999932327436354,0.0,significant
0.05,clusteringcoef,0.0460629558710394,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,7.54441741467968e-10,-0.04999999724463083,0.0,significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0313105977648648,0.5707230048851272,1.3311514564382454e-128,non-significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0214204445087521,0.2753086154260302,1.1439674127283901e-80,non-significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0051169540750961,0.004625044962983091,0.18427243813089364,non-significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0006101453761552,-0.044610035934348057,0.0,significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,4.722678071737804e-05,-0.04961815436391625,0.0,significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,2.960145416263942e-06,-0.049976703314532994,0.0,significant
0.1,clusteringcoef,0.0450021927077514,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,1.753895575181183e-07,-0.049998605723123285,0.0,significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0314606603457012,0.5692685675117714,4.592300022859665e-127,non-significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0215624462039315,0.27212564510024434,8.413061211594146e-78,non-significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0050199182413113,0.0009470687376932352,0.43700657527571535,non-significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0005248210218754,-0.04579829681293176,0.0,significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,3.008618786964387e-05,-0.04979080975363597,0.0,significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,1.1552482063678915e-06,-0.04999256678775277,0.0,significant
0.1,clusteringcoef,0.0450021927077514,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,3.5239278884227466e-08,-0.049999781106051494,0.0,significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0315360269398419,0.5685389578679418,2.669208060174542e-126,non-significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0216340402496517,0.2705260061237414,2.162491620271414e-76,non-significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.004968492870864,-0.0008786171051448702,0.41772154331209255,significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0004824377348479,-0.04633692255886502,0.0,significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,2.303993406151195e-05,-0.04985282819677832,0.0,significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,6.398145911058299e-07,-0.04999634208758953,0.0,significant
0.1,clusteringcoef,0.0450021927077514,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,1.2127769834135182e-08,-0.049999935197014095,0.0,significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0315737934214946,0.5681735658308865,6.418196583870173e-126,non-significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0216699865820667,0.26972415578412334,1.0817885467617191e-75,non-significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0049420186938025,-0.0017878212688663547,0.34833307361725163,significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.000461370553242,-0.04659208465667056,0.0,significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,1.9904879943278e-05,-0.04987847635569924,0.0,significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,4.5722751929160673e-07,-0.049997549826586496,0.0,significant
0.1,clusteringcoef,0.0450021927077514,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,6.462092134101957e-09,-0.049999968275084974,0.0,significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0316494918209572,0.5674416225542249,3.691235260219367e-125,non-significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0217421793343602,0.26811640443062634,2.6357401323855244e-74,non-significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0048874950137629,-0.0035984790168509043,0.22606284866535953,significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0004195749070316,-0.0470737801359339,0.0,significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,1.4409692938936266e-05,-0.04992015995516281,0.0,significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,2.104334779807736e-07,-0.04999902308452698,0.0,significant
0.1,clusteringcoef,0.0450021927077514,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,1.404427786237984e-09,-0.04999999432356091,0.0,significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0316646578681331,0.5672950500946656,5.233037456114414e-125,non-significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0217566660603542,0.2677942072606085,4.9704667380008146e-74,non-significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.004876332332047,-0.003959317230968547,0.20498784052029562,significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0004112805771079,-0.04716550818714886,0.0,significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,1.3433600168139048e-05,-0.04992708393059629,0.0,significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,1.7661889870560645e-07,-0.04999920535849521,0.0,significant
0.1,clusteringcoef,0.0450021927077514,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,9.79857356599541e-10,-0.04999999620955766,0.0,significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.031676038153424,0.5671850808338746,6.797658836213649e-125,non-significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0217675416715186,0.26755241808467256,7.991199679834357e-74,non-significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0048679028468367,-0.0042296535067483446,0.1899978445499585,significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0004050759520213,-0.04723329095576181,0.0,significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,1.2728122164466332e-05,-0.04993199008079122,0.0,significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,1.5408860888303265e-07,-0.04999932327436354,0.0,significant
0.1,clusteringcoef,0.0450021927077514,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,7.370680407780559e-10,-0.04999999724463083,0.0,significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.037815570366235,0.5707230048851272,1.1493082997963487e-88,non-significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0258706758867989,0.2753086154260302,7.1598413876118865e-56,non-significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0061800333018467,0.004625044962983091,0.23174086842722905,non-significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0007369068958345,-0.044610035934348057,0.0,significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,5.7038439917388574e-05,-0.04961815436391625,0.0,significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,3.5751341486246005e-06,-0.049976703314532994,0.0,significant
0.2,clusteringcoef,0.0543516798291376,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,2.118278355347097e-07,-0.049998605723123285,0.0,significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0379968093872072,0.5692685675117714,1.3031751075228078e-87,non-significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0260421793226805,0.27212564510024434,6.631080275772685e-54,non-significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0060628376664234,0.0009470687376932352,0.4524704437532713,non-significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0006338558730642,-0.04579829681293176,0.0,significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,3.633678165394163e-05,-0.04979080975363597,0.0,significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,1.395258249824745e-06,-0.04999256678775277,0.0,significant
0.2,clusteringcoef,0.0543516798291376,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,4.2560459570569264e-08,-0.049999781106051494,0.0,significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0380878338628622,0.5685389578679418,4.356800648845586e-87,non-significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0261286474793752,0.2705260061237414,6.1515445104346025e-53,non-significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0060007283534884,-0.0008786171051448702,0.4269638364615691,significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0005826671929572,-0.04633692255886502,0.0,significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,2.7826624527565385e-05,-0.04985282819677832,0.0,significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,7.727400758364567e-07,-0.04999634208758953,0.0,significant
0.2,clusteringcoef,0.0543516798291376,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,1.4647389902689137e-08,-0.049999935197014095,0.0,significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0381334465673896,0.5681735658308865,7.951791346411951e-87,non-significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0261720618872717,0.26972415578412334,1.8565326532410507e-52,non-significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.005968754000489,-0.0017878212688663547,0.36880720240919895,significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0005572231725519,-0.04659208465667056,0.0,significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,2.4040243299703094e-05,-0.04987847635569924,0.0,significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,5.522193973745588e-07,-0.049997549826586496,0.0,significant
0.2,clusteringcoef,0.0543516798291376,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,7.804632209367906e-09,-0.049999968275084974,0.0,significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0382248717829982,0.5674416225542249,2.6392549880622422e-86,non-significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0262592531355765,0.26811640443062634,1.6602844606395105e-51,non-significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0059029026847573,-0.0035984790168509043,0.26269588958094037,significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0005067442193188,-0.0470737801359339,0.0,significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,1.7403396810892463e-05,-0.04992015995516281,0.0,significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,2.5415234974923445e-07,-0.04999902308452698,0.0,significant
0.2,clusteringcoef,0.0543516798291376,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,1.696206446571734e-09,-0.04999999432356091,0.0,significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0382431886713715,0.5672950500946656,3.352982376510841e-86,non-significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0262767495695416,0.2677942072606085,2.5657013552616423e-51,non-significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.005889420886068,-0.003959317230968547,0.24359763204087392,significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0004967266904544,-0.04716550818714886,0.0,significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,1.6224514659384136e-05,-0.04992708393059629,0.0,significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,2.133125800460949e-07,-0.04999920535849521,0.0,significant
0.2,clusteringcoef,0.0543516798291376,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,1.183428853566731e-09,-0.04999999620955766,0.0,significant
0.2,clusteringcoef,0.0543516798291376,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0382569332821399,0.5671850808338746,4.011789560309489e-86,non-significant
