Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,sigma_p,p_minus_alpha,flip_probability,significance
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.1190606509630355,0.5671850808338746,5.480951982313974e-10,non-significant
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0818176082729544,0.26755241808467256,1.4395299790533687e-06,non-significant
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0182969751129229,-0.0042296535067483446,0.36300064558779543,significant
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0015225580390937,-0.04723329095576181,0.0,significant
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,4.7841163187719886e-05,-0.04993199008079122,0.0,significant
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,5.791724959650397e-07,-0.04999932327436354,0.0,significant
0.05,eigenvec,0.1691496371041488,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,2.770415931248601e-09,-0.04999999724463083,0.0,significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0764349471046679,0.5707230048851272,9.739386526492422e-23,non-significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0522912579082794,0.2753086154260302,7.125761782574001e-15,non-significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0124914291641496,0.004625044962983091,0.37932922177533196,non-significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0014894774575308,-0.044610035934348057,0.0,significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,0.0001152892868148,-0.04961815436391625,0.0,significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,7.226261217157458e-06,-0.049976703314532994,0.0,significant
0.1,eigenvec,0.109858656964734,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,4.281582757468751e-07,-0.049998605723123285,0.0,significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.076801277556573,0.5692685675117714,1.7677867495693449e-22,non-significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0526379102507648,0.27212564510024434,2.1765900226593847e-14,non-significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0122545467871889,0.0009470687376932352,0.49946947348654225,non-significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0012811849632421,-0.04579829681293176,0.0,significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,7.344593660162781e-05,-0.04979080975363597,0.0,significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,2.8201740576661752e-06,-0.04999256678775277,0.0,significant
0.1,eigenvec,0.109858656964734,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,8.602558270366505e-08,-0.049999781106051494,0.0,significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.076985261320788,0.5685389578679418,2.3774808157849536e-22,non-significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0528126845281112,0.2705260061237414,3.7702925754977515e-14,non-significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0121290079680487,-0.0008786171051448702,0.4403551323154258,significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0011777195383275,-0.04633692255886502,0.0,significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,5.624473076214698e-05,-0.04985282819677832,0.0,significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,1.561905486290226e-06,-0.04999634208758953,0.0,significant
0.1,eigenvec,0.109858656964734,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,2.9606124186166973e-08,-0.049999935197014095,0.0,significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0770774562718118,0.5681735658308865,2.7559334218417335e-22,non-significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0529004361589608,0.26972415578412334,4.951156857466496e-14,non-significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.012064379616379,-0.0017878212688663547,0.4108475620828572,significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0011262906603553,-0.04659208465667056,0.0,significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,4.859148512637117e-05,-0.04987847635569924,0.0,significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,1.1161767499395866e-06,-0.049997549826586496,0.0,significant
0.1,eigenvec,0.109858656964734,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,1.5775159393789563e-08,-0.049999968275084974,0.0,significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0772622500340478,0.5674416225542249,3.6998698874339125e-22,non-significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.053076671989536,0.26811640443062634,8.500342743128179e-14,non-significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0119312772517716,-0.0035984790168509043,0.3537810468561151,significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0010242597751167,-0.0470737801359339,0.0,significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,3.517671958400107e-05,-0.04992015995516281,0.0,significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,5.137069524926451e-07,-0.04999902308452698,0.0,significant
0.1,eigenvec,0.109858656964734,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,3.428467394956158e-09,-0.04999999432356091,0.0,significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0772992731538997,0.5672950500946656,3.9238110302918394e-22,non-significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0531120367610228,0.2677942072606085,9.463967047581665e-14,non-significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.0119040270857762,-0.003959317230968547,0.34275663000500334,significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.001004011785163,-0.04716550818714886,0.0,significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,3.279389700535152e-05,-0.04992708393059629,0.0,significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,4.31159324444345e-07,-0.04999920535849521,0.0,significant
0.1,eigenvec,0.109858656964734,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,2.3920126272980148e-09,-0.04999999620955766,0.0,significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0773270545303773,0.5671850808338746,4.1004897306228496e-22,non-significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0531385861348267,0.26755241808467256,1.0256122774030606e-13,non-significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0118834491568269,-0.0042296535067483446,0.33458554376505856,significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0009888651503444,-0.04723329095576181,0.0,significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,3.1071695011662955e-05,-0.04993199008079122,0.0,significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,3.761587293176137e-07,-0.04999932327436354,0.0,significant
0.1,eigenvec,0.109858656964734,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,1.7993191037901975e-09,-0.04999999724463083,0.0,significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0580411124492998,0.5707230048851272,1.7885889767921096e-38,non-significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0397075277126008,0.2753086154260302,1.1225040887061378e-24,non-significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0094854052005302,0.004625044962983091,0.3279434938322252,non-significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0011310392939091,-0.044610035934348057,0.0,significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,8.754527495197433e-05,-0.04961815436391625,0.0,significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,5.487283707002606e-06,-0.049976703314532994,0.0,significant
0.2,eigenvec,0.0834215094528374,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,3.251233051118976e-07,-0.049998605723123285,0.0,significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0583192866059916,0.5692685675117714,5.020568904370804e-38,non-significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0399707592363102,0.27212564510024434,7.722728232783298e-24,non-significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0093055278381556,0.0009470687376932352,0.4822795849066276,non-significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.000972871746978,-0.04579829681293176,0.0,significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,5.577139811978609e-05,-0.04979080975363597,0.0,significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,2.1415078548226567e-06,-0.04999256678775277,0.0,significant
0.2,eigenvec,0.0834215094528374,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,6.532379112374682e-08,-0.049999781106051494,0.0,significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0584589952438877,0.5685389578679418,8.385933789408687e-38,non-significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0401034746219939,0.2705260061237414,1.9944221708332447e-23,non-significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.009210199549271,-0.0008786171051448702,0.4387909621205982,significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.000894304957969,-0.04633692255886502,0.0,significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,4.2709609498074746e-05,-0.04985282819677832,0.0,significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,1.1860377405744682e-06,-0.04999634208758953,0.0,significant
0.2,eigenvec,0.0834215094528374,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,2.24815015666088e-08,-0.049999935197014095,0.0,significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0585290037638426,0.5681735658308865,1.0829729744224392e-37,non-significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0401701090930923,0.26972415578412334,3.1926816363413827e-23,non-significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0091611238114212,-0.0017878212688663547,0.4002416331525842,significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0008552522811164,-0.04659208465667056,0.0,significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,3.689809385798544e-05,-0.04987847635569924,0.0,significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,8.475722520985581e-07,-0.049997549826586496,0.0,significant
0.2,eigenvec,0.0834215094528374,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,1.197891586196508e-08,-0.049999968275084974,0.0,significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0586693274762301,0.5674416225542249,1.8033521581907574e-37,non-significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0403039343137208,0.26811640443062634,8.118318201461704e-23,non-significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0090600521209958,-0.0035984790168509043,0.32672631532215846,significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0007777748142278,-0.0470737801359339,0.0,significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,2.671155033543297e-05,-0.04992015995516281,0.0,significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,3.900849562279851e-07,-0.04999902308452698,0.0,significant
0.2,eigenvec,0.0834215094528374,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,2.6034172736054116e-09,-0.04999999432356091,0.0,significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0586974410962945,0.5672950500946656,1.9964831908830335e-37,non-significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0403307886618477,0.2677942072606085,9.772143341355087e-23,non-significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.009039359623536,-0.003959317230968547,0.3127615137158555,significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.000762399440707,-0.04716550818714886,0.0,significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,2.490214667293363e-05,-0.04992708393059629,0.0,significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,3.274021606814206e-07,-0.04999920535849521,0.0,significant
0.2,eigenvec,0.0834215094528374,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,1.8163821542393721e-09,-0.04999999620955766,0.0,significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0587185369700697,0.5671850808338746,2.154670783184297e-37,non-significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0403509490105989,0.26755241808467256,1.1227031649814315e-22,non-significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0090237337098229,-0.0042296535067483446,0.30247425220089474,significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0007508977969166,-0.04723329095576181,0.0,significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,2.35943872858668e-05,-0.04993199008079122,0.0,significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,2.8563728940915325e-07,-0.04999932327436354,0.0,significant
0.2,eigenvec,0.0834215094528374,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,1.366318502088456e-09,-0.04999999724463083,0.0,significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0517205176972199,0.5707230048851272,4.3304472693995846e-48,non-significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0353834343124689,0.2753086154260302,1.170445489797536e-30,non-significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0084524580394262,0.004625044962983091,0.3039985825352214,non-significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0010078707203963,-0.044610035934348057,0.0,significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,7.801171878669243e-05,-0.04961815436391625,0.0,significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,4.889726300914799e-06,-0.049976703314532994,0.0,significant
0.3,eigenvec,0.0743370254964216,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,2.897178387217728e-07,-0.049998605723123285,0.0,significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0519683990831367,0.5692685675117714,1.5876726113225635e-47,non-significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.035618000296923,0.27212564510024434,1.3241292092570858e-29,non-significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.008292169066465,0.0009470687376932352,0.4747740740148207,non-significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0008669273947954,-0.04579829681293176,0.0,significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,4.9697972036162975e-05,-0.04979080975363597,0.0,significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,1.908300689461144e-06,-0.04999256678775277,0.0,significant
0.3,eigenvec,0.0743370254964216,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,5.8210123002320254e-08,-0.049999781106051494,0.0,significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0520928936486927,0.5685389578679418,3.0283696805958134e-47,non-significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.035736263165505,0.2705260061237414,4.367329804744095e-29,non-significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0082072218929143,-0.0008786171051448702,0.4367700948274422,significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0007969164175782,-0.04633692255886502,0.0,significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,3.805859365318168e-05,-0.04985282819677832,0.0,significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,1.0568799142941392e-06,-0.04999634208758953,0.0,significant
0.3,eigenvec,0.0743370254964216,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,2.0033297960158135e-08,-0.049999935197014095,0.0,significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0521552783402067,0.5681735658308865,4.178431754079127e-47,non-significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0357956412372933,0.26972415578412334,7.892867499513633e-29,non-significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0081634904332498,-0.0017878212688663547,0.39367163872288324,significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0007621165217966,-0.04659208465667056,0.0,significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,3.287994381642212e-05,-0.04987847635569924,0.0,significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,7.552728370364794e-07,-0.049997549826586496,0.0,significant
0.3,eigenvec,0.0743370254964216,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,1.0674428929553489e-08,-0.049999968275084974,0.0,significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0522803209995151,0.5674416225542249,7.93923888528604e-47,non-significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0359148930813701,0.26811640443062634,2.552864972444181e-28,non-significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0080734253064329,-0.0035984790168509043,0.3121775705834118,significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0006930762410672,-0.0470737801359339,0.0,significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,2.380270042292422e-05,-0.04992015995516281,0.0,significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,3.476052582491833e-07,-0.04999902308452698,0.0,significant
0.3,eigenvec,0.0743370254964216,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,2.3199088282530157e-09,-0.04999999432356091,0.0,significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0523053730862639,0.5672950500946656,9.023948402921048e-47,non-significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0359388230291077,0.2677942072606085,3.2233518368631017e-28,non-significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.008054986192572,-0.003959317230968547,0.2968557705139211,significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0006793752238964,-0.04716550818714886,0.0,significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,2.2190338250688827e-05,-0.04992708393059629,0.0,significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,2.9174853015477866e-07,-0.04999920535849521,0.0,significant
0.3,eigenvec,0.0743370254964216,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,1.618580716131418e-09,-0.04999999620955766,0.0,significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0523241716493321,0.5671850808338746,9.932994895115507e-47,non-significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.035956787944499,0.26755241808467256,3.838125866290139e-28,non-significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0080410619186802,-0.0042296535067483446,0.28561098258756235,significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0006691260927873,-0.04723329095576181,0.0,significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,2.1024992004412477e-05,-0.04993199008079122,0.0,significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,2.545317940757397e-07,-0.04999932327436354,0.0,significant
0.3,eigenvec,0.0743370254964216,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,1.2175283568011186e-09,-0.04999999724463083,0.0,significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0505995754019957,0.5707230048851272,3.5170530402260645e-50,non-significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0346165667357883,0.2753086154260302,5.868172618541798e-32,non-significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0082692673418685,0.004625044962983091,0.29927969212695865,non-significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0009860270697734,-0.044610035934348057,0.0,significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,7.632096550338106e-05,-0.04961815436391625,0.0,significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,4.78375093046602e-06,-0.049976703314532994,0.0,significant
0.4,eigenvec,0.0727259140905399,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,2.8343876431255375e-07,-0.049998605723123285,0.0,significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0508420844377884,0.5692685675117714,1.3665867812650928e-49,non-significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0348460489557191,0.27212564510024434,7.397183487817265e-31,non-significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0081124523227122,0.0009470687376932352,0.4733142436477729,non-significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0008481384184475,-0.04579829681293176,0.0,significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,4.86208645105127e-05,-0.04979080975363597,0.0,significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,1.8669419589212631e-06,-0.04999256678775277,0.0,significant
0.4,eigenvec,0.0727259140905399,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,5.6948531050254195e-08,-0.049999781106051494,0.0,significant
0.4,eigenvec,0.0727259140905399,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0509638808241638,0.5685389578679418,2.683029747892726e-49,non-significant
0.4,eigenvec,0.0727259140905399,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0349617487051126,0.2705260061237414,2.573129006727824e-30,non-significant
0.4,eigenvec,0.0727259140905399,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0080293462150274,-0.0008786171051448702,0.43629247738069354,significant
